setup_code,setup_definition,high_lookback_days,leader,laggard,context_filter,trigger_code,trigger_definition,setup_idx,setup_date,trigger_idx,trigger_date,leader_strength_definition,laggard_definition,branch_id,direction,horizon_day,laggard_abs_return,leader_abs_return,excess_return
S2,rolling divergence,128,DIA,QQQ,SPY,T1,relative-strength turn,4508,2023-11-30,4513.0,2023-12-07,leader made a recent important high and >=2% ahead of laggard over prior 10 days,other non-SPY ETF failed to confirm recent high and trailed prior 10-day return,S2_T1_DIA_leads,DIA leads / QQQ lags,2,0.013036945535164657,0.007904331565280698,0.005132613969883959
S2,rolling divergence,128,DIA,QQQ,SPY,T1,relative-strength turn,4508,2023-11-30,4513.0,2023-12-07,leader made a recent important high and >=2% ahead of laggard over prior 10 days,other non-SPY ETF failed to confirm recent high and trailed prior 10-day return,S2_T1_DIA_leads,DIA leads / QQQ lags,3,0.02110494628115278,0.012658135730889475,0.008446810550263306
S2,rolling divergence,128,DIA,QQQ,SPY,T1,relative-strength turn,4508,2023-11-30,4513.0,2023-12-07,leader made a recent important high and >=2% ahead of laggard over prior 10 days,other non-SPY ETF failed to confirm recent high and trailed prior 10-day return,S2_T1_DIA_leads,DIA leads / QQQ lags,4,0.034090646771954836,0.027388361574946396,0.00670228519700844
S2,rolling divergence,128,DIA,QQQ,SPY,T1,relative-strength turn,4508,2023-11-30,4513.0,2023-12-07,leader made a recent important high and >=2% ahead of laggard over prior 10 days,other non-SPY ETF failed to confirm recent high and trailed prior 10-day return,S2_T1_DIA_leads,DIA leads / QQQ lags,5,0.03319425512908558,0.0317828620007099,0.001411393128375682
S2,rolling divergence,128,DIA,QQQ,SPY,T5,gap compression,4508,2023-11-30,4509.0,2023-12-01,leader made a recent important high and >=2% ahead of laggard over prior 10 days,other non-SPY ETF failed to confirm recent high and trailed prior 10-day return,S2_T5_DIA_leads,DIA leads / QQQ lags,1,-0.00928359241023835,-0.0011289910752033672,-0.008154601335034983
S2,rolling divergence,128,DIA,QQQ,SPY,T5,gap compression,4508,2023-11-30,4509.0,2023-12-01,leader made a recent important high and >=2% ahead of laggard over prior 10 days,other non-SPY ETF failed to confirm recent high and trailed prior 10-day return,S2_T5_DIA_leads,DIA leads / QQQ lags,2,-0.006795879073987043,-0.003140028273711515,-0.0036558508002755286
S2,rolling divergence,128,DIA,QQQ,SPY,T5,gap compression,4508,2023-11-30,4509.0,2023-12-01,leader made a recent important high and >=2% ahead of laggard over prior 10 days,other non-SPY ETF failed to confirm recent high and trailed prior 10-day return,S2_T5_DIA_leads,DIA leads / QQQ lags,3,-0.01254055014039801,-0.0050403509449532535,-0.007500199195444757
S2,rolling divergence,128,DIA,QQQ,SPY,T5,gap compression,4508,2023-11-30,4509.0,2023-12-01,leader made a recent important high and >=2% ahead of laggard over prior 10 days,other non-SPY ETF failed to confirm recent high and trailed prior 10-day return,S2_T5_DIA_leads,DIA leads / QQQ lags,4,0.0012565251741483152,-0.003360233963302206,0.004616759137450521
S2,rolling divergence,128,DIA,QQQ,SPY,T5,gap compression,4508,2023-11-30,4509.0,2023-12-01,leader made a recent important high and >=2% ahead of laggard over prior 10 days,other non-SPY ETF failed to confirm recent high and trailed prior 10-day return,S2_T5_DIA_leads,DIA leads / QQQ lags,5,0.005718857496145535,0.00019302951123245649,0.005525827984913079
S2,rolling divergence,128,DIA,QQQ,SPY,T1,relative-strength turn,4509,2023-12-01,4513.0,2023-12-07,leader made a recent important high and >=2% ahead of laggard over prior 10 days,other non-SPY ETF failed to confirm recent high and trailed prior 10-day return,S2_T1_DIA_leads,DIA leads / QQQ lags,1,0.004456732325635704,0.0035652435269213356,0.0008914887987143683
S2,rolling divergence,128,DIA,QQQ,SPY,T1,relative-strength turn,4509,2023-12-01,4513.0,2023-12-07,leader made a recent important high and >=2% ahead of laggard over prior 10 days,other non-SPY ETF failed to confirm recent high and trailed prior 10-day return,S2_T1_DIA_leads,DIA leads / QQQ lags,2,0.013036945535164657,0.007904331565280698,0.005132613969883959
S2,rolling divergence,128,DIA,QQQ,SPY,T1,relative-strength turn,4509,2023-12-01,4513.0,2023-12-07,leader made a recent important high and >=2% ahead of laggard over prior 10 days,other non-SPY ETF failed to confirm recent high and trailed prior 10-day return,S2_T1_DIA_leads,DIA leads / QQQ lags,3,0.02110494628115278,0.012658135730889475,0.008446810550263306
S2,rolling divergence,128,DIA,QQQ,SPY,T1,relative-strength turn,4509,2023-12-01,4513.0,2023-12-07,leader made a recent important high and >=2% ahead of laggard over prior 10 days,other non-SPY ETF failed to confirm recent high and trailed prior 10-day return,S2_T1_DIA_leads,DIA leads / QQQ lags,4,0.034090646771954836,0.027388361574946396,0.00670228519700844
S2,rolling divergence,128,DIA,QQQ,SPY,T1,relative-strength turn,4509,2023-12-01,4513.0,2023-12-07,leader made a recent important high and >=2% ahead of laggard over prior 10 days,other non-SPY ETF failed to confirm recent high and trailed prior 10-day return,S2_T1_DIA_leads,DIA leads / QQQ lags,5,0.03319425512908558,0.0317828620007099,0.001411393128375682
S2,rolling divergence,128,DIA,QQQ,SPY,T5,gap compression,4509,2023-12-01,4513.0,2023-12-07,leader made a recent important high and >=2% ahead of laggard over prior 10 days,other non-SPY ETF failed to confirm recent high and trailed prior 10-day return,S2_T5_DIA_leads,DIA leads / QQQ lags,1,0.004456732325635704,0.0035652435269213356,0.0008914887987143683
S2,rolling divergence,128,DIA,QQQ,SPY,T5,gap compression,4509,2023-12-01,4513.0,2023-12-07,leader made a recent important high and >=2% ahead of laggard over prior 10 days,other non-SPY ETF failed to confirm recent high and trailed prior 10-day return,S2_T5_DIA_leads,DIA leads / QQQ lags,2,0.013036945535164657,0.007904331565280698,0.005132613969883959
S2,rolling divergence,128,DIA,QQQ,SPY,T5,gap compression,4509,2023-12-01,4513.0,2023-12-07,leader made a recent important high and >=2% ahead of laggard over prior 10 days,other non-SPY ETF failed to confirm recent high and trailed prior 10-day return,S2_T5_DIA_leads,DIA leads / QQQ lags,3,0.02110494628115278,0.012658135730889475,0.008446810550263306
S2,rolling divergence,128,DIA,QQQ,SPY,T5,gap compression,4509,2023-12-01,4513.0,2023-12-07,leader made a recent important high and >=2% ahead of laggard over prior 10 days,other non-SPY ETF failed to confirm recent high and trailed prior 10-day return,S2_T5_DIA_leads,DIA leads / QQQ lags,4,0.034090646771954836,0.027388361574946396,0.00670228519700844
S2,rolling divergence,128,DIA,QQQ,SPY,T5,gap compression,4509,2023-12-01,4513.0,2023-12-07,leader made a recent important high and >=2% ahead of laggard over prior 10 days,other non-SPY ETF failed to confirm recent high and trailed prior 10-day return,S2_T5_DIA_leads,DIA leads / QQQ lags,5,0.03319425512908558,0.0317828620007099,0.001411393128375682
S2,rolling divergence,128,QQQ,DIA,SPY,T1,relative-strength turn,4540,2024-01-18,4546.0,2024-01-26,leader made a recent important high and >=2% ahead of laggard over prior 10 days,other non-SPY ETF failed to confirm recent high and trailed prior 10-day return,S2_T1_QQQ_leads,QQQ leads / DIA lags,1,0.005825319123272665,0.010240549101735885,-0.00441522997846322
S2,rolling divergence,128,QQQ,DIA,SPY,T1,relative-strength turn,4540,2024-01-18,4546.0,2024-01-26,leader made a recent important high and >=2% ahead of laggard over prior 10 days,other non-SPY ETF failed to confirm recent high and trailed prior 10-day return,S2_T1_QQQ_leads,QQQ leads / DIA lags,2,0.008921646456847343,0.003515787731882769,0.005405858724964574
S2,rolling divergence,128,QQQ,DIA,SPY,T1,relative-strength turn,4540,2024-01-18,4546.0,2024-01-26,leader made a recent important high and >=2% ahead of laggard over prior 10 days,other non-SPY ETF failed to confirm recent high and trailed prior 10-day return,S2_T1_QQQ_leads,QQQ leads / DIA lags,3,0.0007345050603895231,-0.01613926691914991,0.01687377197953943
S2,rolling divergence,128,QQQ,DIA,SPY,T1,relative-strength turn,4540,2024-01-18,4546.0,2024-01-26,leader made a recent important high and >=2% ahead of laggard over prior 10 days,other non-SPY ETF failed to confirm recent high and trailed prior 10-day return,S2_T1_QQQ_leads,QQQ leads / DIA lags,4,0.010522150250282136,-0.0045538092803062424,0.015075959530588379
S2,rolling divergence,128,QQQ,DIA,SPY,T1,relative-strength turn,4540,2024-01-18,4546.0,2024-01-26,leader made a recent important high and >=2% ahead of laggard over prior 10 days,other non-SPY ETF failed to confirm recent high and trailed prior 10-day return,S2_T1_QQQ_leads,QQQ leads / DIA lags,5,0.013985813127733948,0.012269793755177894,0.0017160193725560546
S2,rolling divergence,128,QQQ,DIA,SPY,T5,gap compression,4540,2024-01-18,4541.0,2024-01-19,leader made a recent important high and >=2% ahead of laggard over prior 10 days,other non-SPY ETF failed to confirm recent high and trailed prior 10-day return,S2_T5_QQQ_leads,QQQ leads / DIA lags,1,0.0038826000025402596,0.0013059959038450586,0.002576604098695201
S2,rolling divergence,128,QQQ,DIA,SPY,T5,gap compression,4540,2024-01-18,4541.0,2024-01-19,leader made a recent important high and >=2% ahead of laggard over prior 10 days,other non-SPY ETF failed to confirm recent high and trailed prior 10-day return,S2_T5_QQQ_leads,QQQ leads / DIA lags,2,0.0011621478712005029,0.005460903961880259,-0.004298756090679756
S2,rolling divergence,128,QQQ,DIA,SPY,T5,gap compression,4540,2024-01-18,4541.0,2024-01-19,leader made a recent important high and >=2% ahead of laggard over prior 10 days,other non-SPY ETF failed to confirm recent high and trailed prior 10-day return,S2_T5_QQQ_leads,QQQ leads / DIA lags,3,-0.0013470654178618924,0.011040414796915199,-0.012387480214777091
S2,rolling divergence,128,QQQ,DIA,SPY,T5,gap compression,4540,2024-01-18,4541.0,2024-01-19,leader made a recent important high and >=2% ahead of laggard over prior 10 days,other non-SPY ETF failed to confirm recent high and trailed prior 10-day return,S2_T5_QQQ_leads,QQQ leads / DIA lags,4,0.004965700427223885,0.012275041197000736,-0.007309340769776851
S2,rolling divergence,128,QQQ,DIA,SPY,T5,gap compression,4540,2024-01-18,4541.0,2024-01-19,leader made a recent important high and >=2% ahead of laggard over prior 10 days,other non-SPY ETF failed to confirm recent high and trailed prior 10-day return,S2_T5_QQQ_leads,QQQ leads / DIA lags,5,0.006577065076938338,0.006244354804282315,0.0003327102726560227
S1,same-day strict non-confirmation,128,QQQ,DIA,SPY,T1,relative-strength turn,4636,2024-06-05,4646.0,2024-06-20,leader at/near important high and >=2% ahead of laggard over prior 10 days,other non-SPY ETF not confirming high and trailing prior 10-day return,S1_T1_QQQ_leads,QQQ leads / DIA lags,1,0.00036815183447891364,-0.0026792609210272156,0.0030474127555061292
S1,same-day strict non-confirmation,128,QQQ,DIA,SPY,T1,relative-strength turn,4636,2024-06-05,4646.0,2024-06-20,leader at/near important high and >=2% ahead of laggard over prior 10 days,other non-SPY ETF not confirming high and trailing prior 10-day return,S1_T1_QQQ_leads,QQQ leads / DIA lags,2,0.007116719852174658,-0.014033390828303571,0.02115011068047823
S1,same-day strict non-confirmation,128,QQQ,DIA,SPY,T1,relative-strength turn,4636,2024-06-05,4646.0,2024-06-20,leader at/near important high and >=2% ahead of laggard over prior 10 days,other non-SPY ETF not confirming high and trailing prior 10-day return,S1_T1_QQQ_leads,QQQ leads / DIA lags,3,-0.00044972273113796923,-0.002758271916115329,0.00230854918497736
S1,same-day strict non-confirmation,128,QQQ,DIA,SPY,T1,relative-strength turn,4636,2024-06-05,4646.0,2024-06-20,leader at/near important high and >=2% ahead of laggard over prior 10 days,other non-SPY ETF not confirming high and trailing prior 10-day return,S1_T1_QQQ_leads,QQQ leads / DIA lags,4,0.00011253094199870084,-0.0006988596207869735,0.0008113905627856743
S1,same-day strict non-confirmation,128,QQQ,DIA,SPY,T1,relative-strength turn,4636,2024-06-05,4646.0,2024-06-20,leader at/near important high and >=2% ahead of laggard over prior 10 days,other non-SPY ETF not confirming high and trailing prior 10-day return,S1_T1_QQQ_leads,QQQ leads / DIA lags,5,0.0009304055076158058,0.0018806282918444328,-0.000950222784228627
S2,rolling divergence,128,QQQ,DIA,SPY,T1,relative-strength turn,4637,2024-06-06,4646.0,2024-06-20,leader made a recent important high and >=2% ahead of laggard over prior 10 days,other non-SPY ETF failed to confirm recent high and trailed prior 10-day return,S2_T1_QQQ_leads,QQQ leads / DIA lags,1,0.00036815183447891364,-0.0026792609210272156,0.0030474127555061292
S2,rolling divergence,128,QQQ,DIA,SPY,T1,relative-strength turn,4637,2024-06-06,4646.0,2024-06-20,leader made a recent important high and >=2% ahead of laggard over prior 10 days,other non-SPY ETF failed to confirm recent high and trailed prior 10-day return,S2_T1_QQQ_leads,QQQ leads / DIA lags,2,0.007116719852174658,-0.014033390828303571,0.02115011068047823
S2,rolling divergence,128,QQQ,DIA,SPY,T1,relative-strength turn,4637,2024-06-06,4646.0,2024-06-20,leader made a recent important high and >=2% ahead of laggard over prior 10 days,other non-SPY ETF failed to confirm recent high and trailed prior 10-day return,S2_T1_QQQ_leads,QQQ leads / DIA lags,3,-0.00044972273113796923,-0.002758271916115329,0.00230854918497736
S2,rolling divergence,128,QQQ,DIA,SPY,T1,relative-strength turn,4637,2024-06-06,4646.0,2024-06-20,leader made a recent important high and >=2% ahead of laggard over prior 10 days,other non-SPY ETF failed to confirm recent high and trailed prior 10-day return,S2_T1_QQQ_leads,QQQ leads / DIA lags,4,0.00011253094199870084,-0.0006988596207869735,0.0008113905627856743
S2,rolling divergence,128,QQQ,DIA,SPY,T1,relative-strength turn,4637,2024-06-06,4646.0,2024-06-20,leader made a recent important high and >=2% ahead of laggard over prior 10 days,other non-SPY ETF failed to confirm recent high and trailed prior 10-day return,S2_T1_QQQ_leads,QQQ leads / DIA lags,5,0.0009304055076158058,0.0018806282918444328,-0.000950222784228627
S2,rolling divergence,128,QQQ,DIA,SPY,T1,relative-strength turn,4638,2024-06-07,4646.0,2024-06-20,leader made a recent important high and >=2% ahead of laggard over prior 10 days,other non-SPY ETF failed to confirm recent high and trailed prior 10-day return,S2_T1_QQQ_leads,QQQ leads / DIA lags,1,0.00036815183447891364,-0.0026792609210272156,0.0030474127555061292
S2,rolling divergence,128,QQQ,DIA,SPY,T1,relative-strength turn,4638,2024-06-07,4646.0,2024-06-20,leader made a recent important high and >=2% ahead of laggard over prior 10 days,other non-SPY ETF failed to confirm recent high and trailed prior 10-day return,S2_T1_QQQ_leads,QQQ leads / DIA lags,2,0.007116719852174658,-0.014033390828303571,0.02115011068047823
S2,rolling divergence,128,QQQ,DIA,SPY,T1,relative-strength turn,4638,2024-06-07,4646.0,2024-06-20,leader made a recent important high and >=2% ahead of laggard over prior 10 days,other non-SPY ETF failed to confirm recent high and trailed prior 10-day return,S2_T1_QQQ_leads,QQQ leads / DIA lags,3,-0.00044972273113796923,-0.002758271916115329,0.00230854918497736
S2,rolling divergence,128,QQQ,DIA,SPY,T1,relative-strength turn,4638,2024-06-07,4646.0,2024-06-20,leader made a recent important high and >=2% ahead of laggard over prior 10 days,other non-SPY ETF failed to confirm recent high and trailed prior 10-day return,S2_T1_QQQ_leads,QQQ leads / DIA lags,4,0.00011253094199870084,-0.0006988596207869735,0.0008113905627856743
S2,rolling divergence,128,QQQ,DIA,SPY,T1,relative-strength turn,4638,2024-06-07,4646.0,2024-06-20,leader made a recent important high and >=2% ahead of laggard over prior 10 days,other non-SPY ETF failed to confirm recent high and trailed prior 10-day return,S2_T1_QQQ_leads,QQQ leads / DIA lags,5,0.0009304055076158058,0.0018806282918444328,-0.000950222784228627
S2,rolling divergence,128,QQQ,DIA,SPY,T5,gap compression,4638,2024-06-07,4648.0,2024-06-24,leader made a recent important high and >=2% ahead of laggard over prior 10 days,other non-SPY ETF failed to confirm recent high and trailed prior 10-day return,S2_T5_QQQ_leads,QQQ leads / DIA lags,1,-0.007512974846076603,0.011435599144336672,-0.018948573990413276
S2,rolling divergence,128,QQQ,DIA,SPY,T5,gap compression,4638,2024-06-07,4648.0,2024-06-24,leader made a recent important high and >=2% ahead of laggard over prior 10 days,other non-SPY ETF failed to confirm recent high and trailed prior 10-day return,S2_T5_QQQ_leads,QQQ leads / DIA lags,2,-0.006954694299191044,0.013524323322388065,-0.02047901762157911
